Date,Open,High,Low,Close,Volume,returns,returns_5d,returns_10d,returns_20d,volatility_5d,volatility_10d,volatility_20d,volatility_60d,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,rsi,atr,volume_sma_20,volume_ratio,volume_change,momentum_5,momentum_10,momentum_20,roc_5,roc_10,bb_middle,bb_upper,bb_lower,bb_width,macd,macd_signal,macd_histogram,future_volatility,target
2015-02-23,176.682,176.89,176.309,176.89,88820499,-0.00010739984964025506,0.006681235630221272,0.027343160144498224,0.030311149423948303,0.0026870572834151686,0.004830023245599433,0.008308269686062464,0.009164911609384173,176.34019999999998,175.0274,172.6189,171.36998,174.755514858773,173.0789698828936,82.59268558038336,1.492142857142858,166146609.05,0.5345911030496592,-0.4719017768508701,1.1739999999999782,4.707999999999998,5.203999999999979,0.6681235630221369,2.7343160144498255,172.6189,178.78482250834753,166.45297749165246,0.07143971498309322,1.676544975879409,1.160392439111733,0.516152536767676,0.007378296747133733,0
2015-02-24,176.816,177.601,176.529,177.389,86397138,0.002820962179886033,0.007874865769333717,0.03512887395036457,0.030804007252103638,0.002771134484947202,0.004069242929401647,0.00831143492505087,0.009168780582521468,176.6174,175.62939999999998,172.88394999999997,171.53365999999997,175.1606664189618,173.39823137304964,79.1541391060334,1.3917142857142863,164987149.7,0.5236598011244994,-0.027283803032901233,1.386000000000024,6.02000000000001,5.301000000000016,0.7874865769333614,3.512887395036448,172.88394999999997,179.3996043630664,166.36829563693354,0.07537604691547634,1.7624350459121558,1.2808009604718178,0.48163408544033803,0.007446118657775678,0
2015-02-25,177.266,177.763,176.9,177.246,87209413,-0.0008061379228700982,0.0069536762450148615,0.023318918981334535,0.04379626521562474,0.0029182077711801136,0.003354644362085509,0.007579313160332379,0.009166752801271773,176.8622,176.0333,173.2558,171.67628000000002,175.48148696989074,173.68325127134227,83.49719843535276,1.3422142857142856,161351606.5,0.5404929947195785,0.00940164244792463,1.224000000000018,4.039000000000016,7.437000000000012,0.695367624501493,2.331891898133456,173.2558,179.88050710693165,166.63109289306834,0.07647313517852392,1.798235698548467,1.3842879080871477,0.41394779046131935,0.008106352713458689,1
2015-02-26,177.149,177.306,176.432,177.046,86714408,-0.001128375252474112,0.006646690584897197,0.021486020239784853,0.05624064097745474,0.0029785414503858245,0.0034973727074004753,0.0067603835228596774,0.009163539666709908,177.096,176.4057,173.72715,171.87018,175.72218128221525,173.93234376976136,77.83511642542483,1.2720714285714305,129139716.85,0.6714774518262389,-0.00567605013004735,1.1689999999999827,3.7239999999999895,9.426999999999992,0.6646690584897301,2.148602023978485,173.72715,179.99504178944636,167.45925821055363,0.07215788423912287,1.789837512453886,1.4653978289604954,0.3244396834933905,0.008111309102395197,1
2015-02-27,176.929,177.207,176.394,176.441,129010775,-0.0034171910125051497,-0.002645427875348272,0.008470555958824733,0.04305442249258107,0.002245979036684959,0.0028066970852630513,0.006717488990648525,0.009125012306798295,177.0024,176.5539,174.0913,172.07518,175.83276877725905,174.11817015718646,76.26094462942424,1.1927857142857152,125236270.1,1.0301390715084864,0.48776631214503596,-0.4679999999999893,1.4819999999999993,7.2830000000000155,-0.2645427875348283,0.8470555958824635,174.0913,180.08158100913633,168.10101899086365,0.06881769518794265,1.714598620072593,1.515237987182915,0.19936063288967798,0.008130708839547467,1
2015-03-02,176.549,177.61,176.499,177.543,104458506,0.006245713864691416,0.0036915597263837974,0.010397459536980014,0.06285170374272653,0.0038015407928141684,0.00311922033899222,0.005816222259625797,0.0091212637752362,177.13299999999998,176.7366,174.61625,172.3294,176.09588127306534,174.3718612566541,86.75875208382953,1.1847142857142867,118657360.25,0.8803373493217417,-0.19031177047033476,0.65300000000002,1.8269999999999982,10.498999999999995,0.3691559726383742,1.0397459536980116,174.61625,179.790778948813,169.44172105118702,0.0592674387270714,1.724020016411231,1.5569943930285781,0.1670256233826528,0.00850496371407675,1
2015-03-03,177.11,177.601,175.973,176.816,131721153,-0.004094782672366737,-0.0032301890196123617,0.004619239444782375,0.045623621386035484,0.004102666228709342,0.0035006419572855023,0.005596550412761271,0.009130269670654558,177.01839999999999,176.81789999999998,175.002,172.50378,176.20666876951682,174.55290857097603,74.76327706875261,1.1505714285714288,115521781.3,1.1402278558874681,0.26099020600581824,-0.5730000000000075,0.8130000000000166,7.715000000000003,-0.3230189019612307,0.46192394447822854,175.002,179.55876866118712,170.4452313388129,0.05207676096487019,1.6537601985407946,1.5763475541310215,0.07741264440977313,0.00866117895148696,1
2015-03-04,176.25,176.319,175.093,176.107,136701391,-0.004009818116007646,-0.006426097062839253,0.00048289418368163695,0.026438034399752786,0.004376124116560372,0.0037786458367313554,0.00494283299011858,0.009145883899652233,176.79059999999998,176.82639999999998,175.2288,172.58036,176.19133511266807,174.66802645460743,67.66907752823244,1.1770714285714294,114949927.6,1.189225551108568,0.037808946297334556,-1.13900000000001,0.08500000000000796,4.536000000000001,-0.6426097062839274,0.04828941836816305,175.2288,179.50972875314127,170.94787124685874,0.048861017745270956,1.5233086580606425,1.5657397749169457,-0.042431116856303186,0.00865447453297349,1
2015-03-05,176.394,176.567,175.774,176.29,91780774,0.0010391409767924742,-0.004270076703229653,0.002348232003047457,0.03148459121520819,0.004500597448200433,0.0037764458507928956,0.004791941699161708,0.009144439109014704,176.6394,176.86769999999999,175.49785,172.64717999999996,176.20651432610376,174.78817264315504,60.354753384160496,1.1120714285714297,111525984.4,0.8229541706694856,-0.32860394961160266,-0.7560000000000002,0.4129999999999825,5.381,-0.4270076703229671,0.23482320030474846,175.49785,179.28335928368165,171.71234071631835,0.043140235435153745,1.4183416829487214,1.536260156523301,-0.11791847357457952,0.008705474843932253,1
2015-03-06,175.409,175.838,173.456,173.819,224611332,-0.014016677066197802,-0.014860491609093196,-0.017466607125697364,0.006928393087827223,0.007506297165048186,0.005379337858549134,0.0055174047133093145,0.009288950350658534,176.115,176.5587,175.55765,172.64776,175.8392044297801,174.71638207699542,38.34909716251062,1.245285714285716,116915635.65,1.9211402371569792,1.4472590741063045,-2.622000000000014,-3.0900000000000034,1.195999999999998,-1.4860491609093205,-1.7466607125697413,175.55765,179.1864858739405,171.92881412605948,0.04134067497418104,1.1228223527846808,1.453572595775577,-0.33075024299089617,0.008249376321026285,1
2015-03-09,174.03,174.834,173.866,174.497,107237371,0.003900609254454457,-0.01715640718023237,-0.013528181355644597,0.01344507555958252,0.006829471258209167,0.005657246378824709,0.005526745297731405,0.009300387636492534,175.5058,176.3194,175.67340000000002,172.65671999999998,175.63271144058317,174.70013155277354,41.17440225035183,1.2427142857142894,114777388.65,0.9343074647481971,-0.5225647341782382,-3.0459999999999923,-2.3929999999999723,2.315000000000026,-1.7156407180232351,-1.3528181355644595,175.67340000000002,178.98246699523372,172.3643330047663,0.03767294303216886,0.9325798878096236,1.3493740541823864,-0.4167941663727628,0.008226450894842932,1
2015-03-10,173.121,173.207,171.657,171.696,187591414,-0.016051851894302027,-0.02895665550628901,-0.032093309055240216,0.0019081630866726318,0.008897904638756325,0.007081237958188182,0.006588538503299996,0.009294278372539506,174.4818,175.7501,175.68975,172.60946,175.02706352664728,174.47760328960513,30.882092982146133,1.3907857142857165,118953106.35,1.5770198841890102,0.7493100795990233,-5.1200000000000045,-5.693000000000012,0.3269999999999982,-2.895665550628905,-3.2093309055240242,175.68975,178.9113431250168,172.4681568749832,0.036673660529618776,0.5494602370421546,1.1893912907543402,-0.6399310537121856,0.007328347260790473,1
2015-03-11,171.953,172.135,171.168,171.255,131506122,-0.0025684931506849695,-0.027551431799985204,-0.03380048068785768,-0.011269752377213393,0.008994347320500026,0.0070358873467330375,0.006115464953586913,0.009277089723850423,173.51139999999998,175.151,175.59215,172.54325999999998,174.44674606100924,174.23889193481955,30.09474590869945,1.386714285714287,119789990.8,1.097805593954516,-0.29897579427595766,-4.852000000000004,-5.991000000000014,-1.9519999999999982,-2.7551431799985258,-3.3800480687857632,175.59215,179.2227535615377,171.9615464384623,0.041352686455945746,0.20785412618968735,0.9930838578414097,-0.7852297316517224,0.007323152550360506,1
2015-03-12,171.924,173.524,171.588,171.877,112396333,0.003632010744211822,-0.025032616711100908,-0.029195802220891687,-0.008337083578541682,0.009527413025008407,0.007360955671280974,0.006182090194688622,0.009033184231751104,172.6288,174.6341,175.5199,172.48548,174.05140051316167,174.06393697668477,27.535714285714562,1.3900000000000026,119977201.7,0.9368140897388507,-0.14531482420263298,-4.4129999999999825,-5.168999999999983,-1.4449999999999932,-2.503261671110093,-2.9195802220891647,175.5199,179.39031267485547,171.64948732514455,0.044102266180136365,-0.012536463523105112,0.7919597935685068,-0.8044962570916119,0.007362675795018381,1
2015-03-13,173.169,174.288,171.331,174.278,193970241,0.013969291993693123,0.002640677946599723,-0.012259055434961308,-0.0038923404912009074,0.01102435705715247,0.009085498209529598,0.006628014715715395,0.009144649065890801,172.72060000000002,174.4178,175.48585,172.49292000000003,174.08626197267526,174.07979349693034,40.384332204388244,1.5583571428571474,123859641.15,1.5660487887664123,0.7257701903851259,0.4590000000000032,-2.163000000000011,-0.6810000000000116,0.2640677946599642,-1.2259055434961323,175.48585,179.38888435398906,171.58281564601094,0.044482610466759075,0.0064684757449242625,0.6348615300037903,-0.628393054258866,0.0068454338020694,1
2015-03-16,173.13,174.746,172.441,174.681,162492759,0.002312397433984925,0.0010544593889865173,-0.016120038525878178,-0.0058901864372055135,0.010927080528996467,0.0088084756877742,0.006571083142805578,0.009069426607040054,172.7574,174.1316,175.4341,172.5431,174.17776013072523,174.12432731197254,39.9599584754561,1.6464285714285762,126394463.3,1.2856002925881327,-0.1622799550988855,0.1839999999999975,-2.8619999999999948,-1.0349999999999966,0.10544593889866156,-1.6120038525878209,175.4341,179.3517045258615,171.5164954741385,0.0446618362776848,0.053432818752696676,0.5185757877535716,-0.46514296900087493,0.006841025799339094,1
2015-03-17,174.039,174.547,173.37,174.212,112838693,-0.0026848941785312386,0.014653806728170737,-0.014727174011401778,-0.010175962909723113,0.0067915510384197785,0.008775128608469566,0.006576029489495571,0.008737976397804102,173.2606,173.8712,175.34455,172.58596,174.18302780292134,174.13082158515977,39.016796988126266,1.678428571428577,127442444.8,0.8854090423098977,-0.3055770995924809,2.515999999999991,-2.6040000000000134,-1.7909999999999968,1.465380672817067,-1.4727174011401758,175.34455,179.28918571662072,171.39991428337927,0.04499296632396871,0.05220621776157941,0.4253018737551732,-0.3730956559935938,0.006852589689941657,1
2015-03-18,173.714,176.939,173.044,176.29,273181196,0.011927995775262268,0.029400601442293617,0.0010391409767924742,0.0015225369556077784,0.006948771920877162,0.009660765030462138,0.007139654083891911,0.008277000020095572,174.2676,173.8895,175.35795000000002,172.73262000000003,174.50717737170268,174.2907607269998,47.59082217973233,1.894214285714288,136299871.25,2.004265987155142,1.4209886585623606,5.034999999999997,0.18299999999999272,0.2680000000000007,2.940060144229364,0.10391409767924768,175.35795000000002,179.31407950003543,171.4018204999646,0.04512061757149209,0.21641664470288902,0.3835248279447164,-0.16710818324182736,0.006336157761369528,0
2015-03-19,175.857,176.3,175.064,175.485,140784748,-0.00456633955414365,0.020991755732296946,-0.00456633955414365,-0.002228830375773927,0.0084109179044232,0.00976523996288812,0.007213809924172534,0.008288819623911457,174.98919999999998,173.80900000000003,175.33835000000002,172.89476,174.65761162220997,174.3792228953702,46.991818753933345,1.924428571428576,137880681.0,1.021062174765441,-0.48464700330252597,3.608000000000004,-0.8049999999999784,-0.3919999999999959,2.0991755732296955,-0.4566339554143618,175.33835000000002,179.2875300228186,171.38916997718144,0.045046391993749005,0.2783887268397791,0.36249760772372897,-0.08410888088394985,0.006796642043217132,0
2015-03-20,176.432,177.514,176.26,177.018,125774634,0.008735789383707893,0.01572200736753926,0.01840420207227056,0.0006161359795149313,0.00711589052062074,0.008851770893733134,0.0073653253506939095,0.008340064883935067,175.53719999999998,174.12890000000002,175.34380000000002,173.04642,175.02074829571612,174.5746878660835,48.3916426689541,1.9858571428571463,135759945.0,0.9264487695542305,-0.10661747251200815,2.740000000000009,3.1990000000000123,0.10900000000000887,1.5722007367539272,1.8404202072270652,175.34380000000002,179.30239616796794,171.3852038320321,0.04515239395938637,0.4460604296326096,0.3792101721055051,0.0668502575271045,0.006840721323622978,0
2015-03-23,177.027,177.601,176.682,176.682,85324789,-0.0018981120564011134,0.011455166846995324,0.012521705244216141,-0.0011758720108542287,0.007478930064235247,0.008893124631995297,0.007378296747133733,0.008343621736005061,175.9374,174.34740000000002,175.33339999999998,173.13067999999998,175.27632548099055,174.73078506118844,49.579409918392926,1.935214285714291,135585159.5,0.6293077303936055,-0.32160574603619996,2.0009999999999764,2.184999999999974,-0.2079999999999984,1.1455166846995244,1.2521705244216081,175.33339999999998,179.27595270765391,171.39084729234605,0.0449720670180802,0.5455404198021085,0.41247622164482584,0.1330641981572827,0.006832361348345689,0
2015-03-24,176.558,177.009,175.628,175.696,92481261,-0.0055806477173678815,0.008518356944412497,0.023296990028888187,-0.009543996527405896,0.00805190451893276,0.007051268233072447,0.007446118657775678,0.008377900639010371,176.23420000000002,174.7474,175.24875,173.22333999999998,175.3408907916074,174.80228246406338,48.7320293700253,1.9107857142857188,135889365.65,0.6805629017225455,0.0838733043922324,1.4840000000000089,4.0,-1.693000000000012,0.8518356944412606,2.3296990028888267,175.24875,179.07649782620936,171.42100217379064,0.04368359633046582,0.5386083275440114,0.437702642824663,0.10090568471934847,0.006784581679030753,0
2015-03-25,175.896,176.153,173.053,173.101,189611232,-0.014769829705855608,-0.018089511600204222,0.010779247321246022,-0.02338557710752298,0.008436360928252132,0.008825177894658667,0.008106352713458689,0.00858890564029499,175.59640000000002,174.932,175.04149999999998,173.2909,174.99629220828317,174.67626154079943,41.43616735592679,2.075571428571432,141009456.6,1.344670326174422,1.0502665075036122,-3.188999999999993,1.8460000000000036,-4.14500000000001,-1.8089511600204171,1.0779247321246117,175.04149999999998,178.86277355458165,171.22022644541832,0.043661343790834355,0.320030667483735,0.4141682477564774,-0.09413758027274244,0.005768695618628048,0
2015-03-26,172.45,173.619,171.725,172.682,181939381,-0.002420552163188039,-0.01597287517451651,0.004683581863774489,-0.024648961286897197,0.008430496336999788,0.008840360426118197,0.008111309102395197,0.008592434308769444,175.03580000000002,175.0125,174.82330000000002,173.35966,174.64024725316267,174.52853846370317,46.56847950745459,2.008428571428575,145770705.25,1.2481203317770186,-0.04046095222882151,-2.8030000000000257,0.8049999999999784,-4.364000000000004,-1.5972875174516485,0.468358186377455,174.82330000000002,178.66098351729863,170.9856164827014,0.043903570259783614,0.1117087894594988,0.3536763560970817,-0.2419675666375829,0.005705231084549239,0
2015-03-27,172.576,173.265,172.404,173.082,141373655,0.0023163966134280844,-0.022235026946412217,-0.006862598836341882,-0.01903752529174063,0.006406833302023578,0.007540444436069137,0.008130708839547467,0.008575301433112347,174.24859999999998,174.8929,174.65535,173.4565,174.40051690652226,174.42138746639182,45.65657805881264,1.9974285714285733,146388849.25,0.9657405992622078,-0.22296286695621992,-3.936000000000007,-1.195999999999998,-3.359000000000009,-2.223502694641227,-0.6862598836341924,174.65535,178.48894522202252,170.82175477797747,0.04389897271423433,-0.02087055986956443,0.27876697290375246,-0.2996375327733169,0.005847885243184349,0
2015-03-30,174.423,175.523,174.155,175.188,114322237,0.012167643082469537,-0.008455869867898258,0.0029024335789238354,-0.01326439228806553,0.009935202091855331,0.008549075337409999,0.00850496371407675,0.008617070079328815,173.9498,174.9436,174.5376,173.62632000000002,174.52166815167269,174.47817357999241,61.196614082339316,1.9689285714285734,146882035.8,0.7783268823674623,-0.1913469521602168,-1.4939999999999998,0.5069999999999766,-2.355000000000018,-0.8455869867898258,0.29024335789237327,174.5376,178.13514421500912,170.94005578499088,0.04122371586419342,0.043494571680270155,0.23171249265905602,-0.18821792097878587,0.005281304355115131,0
2015-03-31,174.375,175.064,173.609,173.676,150680361,-0.008630728132063892,-0.011497131408797046,-0.0030767111335614494,-0.017758573884716355,0.01032240051097979,0.008977525612212354,0.00866117895148696,0.008693727432209112,173.54579999999999,174.89000000000001,174.38060000000002,173.72222,174.39156535910766,174.4187533148078,57.26372637263723,2.0126428571428585,147829996.2,1.0192813696358602,0.31803195033701104,-2.0200000000000102,-0.5360000000000014,-3.140000000000015,-1.1497131408797072,-0.3076711133561416,174.38060000000002,177.83052170162844,170.9306782983716,0.03956772372188679,-0.02718795570012844,0.17993240298721913,-0.20712035868734757,0.004945613107355737,0
2015-04-01,173.639,173.667,172.059,173.044,163202135,-0.00363895990234675,-0.0003292875257796535,-0.018412842475466484,-0.017392835037789434,0.007858105652109966,0.007913646694061971,0.00865447453297349,0.008373071230332978,173.53439999999998,174.5654,174.22745,173.7986,174.18424761155265,174.31691973593314,53.499250374812604,1.966071428571429,149155033.4,1.094177858298143,0.08310156623529719,-0.05699999999998795,-3.245999999999981,-3.062999999999988,-0.03292875257796775,-1.8412842475466453,174.22745,177.62625018923063,170.82864981076938,0.03901566818811418,-0.13267212438049114,0.11741149751367708,-0.2500836218941682,0.005432266782584973,0
2015-04-02,172.969,174.165,172.775,173.686,103291804,0.0037100390652087256,0.005814155499704876,-0.010251588454853744,-0.014771115775143118,0.007872316010590841,0.008027470919552967,0.008705474843932253,0.008283812902135654,173.73520000000002,174.3855,174.09725,173.86982,174.10759413285226,174.27018494067883,48.01555376776621,1.854142857142855,149730584.9,0.6898510686309354,-0.36709281407378647,1.004000000000019,-1.7990000000000066,-2.603999999999985,0.5814155499704771,-1.0251588454853728,174.09725,177.36016015570596,170.83433984429405,0.03748376445585387,-0.1625908078265752,0.06141103644562663,-0.22400184427220182,0.005850927681211954,0
2015-04-06,172.756,175.37,172.623,174.805,135940685,0.006442660893796859,0.009954819103084267,-0.012501553514331798,0.005672567440843768,0.008228793524668175,0.007746255415922446,0.008249376321026285,0.008178292281885869,174.07980000000003,174.1642,174.14655,173.91384,174.21488734318268,174.3098008709989,50.396622313203665,1.8857142857142841,145297052.55,0.9356052487934655,0.31608394602150613,1.7230000000000132,-2.212999999999994,0.9860000000000184,0.9954819103084165,-1.2501553514331842,174.14655,177.42153155719973,170.87156844280025,0.037611787970531,-0.09491352781623164,0.030146123593254977,-0.1250596514094866,0.0057312611179182685,0
2015-04-07,174.834,175.648,174.366,174.375,96539231,-0.0024598838705987003,-0.00464072881704225,-0.01305735728597135,-0.0006991524209586375,0.006017998916025349,0.007753670842133579,0.008226450894842932,0.007862377939626164,173.9172,173.9335,174.14045,173.96761999999998,174.23952005961613,174.3146304361101,50.52267042903871,1.8836428571428538,144762145.55,0.6668817364734063,-0.28984298556388766,-0.8129999999999882,-2.306999999999988,-0.1220000000000141,-0.4640728817042196,-1.3057357285971338,174.14045,177.41313680701967,170.8677631929803,0.03758675031584772,-0.07511037649396712,0.009094823575810557,-0.08420520006977768,0.006317225276047461,0
2015-04-08,174.595,175.428,174.232,174.949,106205836,0.003291756272401525,0.0073297404362147045,-0.004251661961569897,0.018946277140993395,0.0043188361269115875,0.007715219120713207,0.007328347260790473,0.007794509665069457,174.17180000000002,173.8588,174.3031,174.02484,174.3486708196752,174.361620774176,45.24096813116622,1.6908571428571406,140692866.65,0.7548771912097506,0.10013136524777155,1.2730000000000246,-0.7469999999999857,3.2530000000000143,0.7329740436214702,-0.4251661961569903,174.3031,177.38185886818366,171.22434113181635,0.03532649583608846,-0.0129499545008116,0.004685867960486126,-0.017635822461297725,0.0063638939876696395,0
2015-04-09,174.756,176.003,174.336,175.764,101606396,0.0046585004772818905,0.015718545572224407,0.015384082125464493,0.026329158272751174,0.0033510982679129473,0.0059351933667242465,0.007323152550360506,0.007737369457526226,174.7158,174.12510000000003,174.52855,174.14393999999996,174.5664137704944,174.46550071682964,50.98943187460103,1.7216428571428517,139197880.35,0.7299421208463825,-0.043306848034226686,2.719999999999999,2.663000000000011,4.5090000000000146,1.5718545572224396,1.5384082125464387,174.52855,177.3138819919287,171.7432180080713,0.031918353666820706,0.10091305366475467,0.023931305101339836,0.07698174856341483,0.006346370938412306,0
2015-04-10,176.022,176.748,175.799,176.711,86440191,0.005387906511003404,0.017416487224070965,0.02333190488875525,0.02812476363911398,0.0035043806946004202,0.005868979732212761,0.007362675795018381,0.007748186924703617,175.32080000000002,174.52800000000002,174.77024999999998,174.32578,174.89635011349526,174.6318339970645,48.86405683415974,1.6469999999999934,137900073.25,0.6268320890830273,-0.14926427466239434,3.0250000000000057,4.029000000000025,4.834000000000003,1.7416487224071058,2.3331904888755197,174.77024999999998,177.42255171142332,172.11794828857663,0.030351867224809127,0.26451611643076944,0.07204826736722576,0.1924678490635437,0.006901942946447087,0
2015-04-13,176.577,177.197,175.857,175.914,88477020,-0.004510188952583705,0.006344212122078696,0.016362186709189874,0.009387300749377436,0.004467917314192263,0.006254397920869725,0.0068454338020694,0.007729554466931628,175.5426,174.8112,174.85205000000002,174.4609,175.05291163449598,174.7268092565412,47.25203950193216,1.6770714285714214,132625412.2,0.6671196607975557,0.023563448627733852,1.1089999999999804,2.8319999999999936,1.6359999999999957,0.6344212122078776,1.636218670918983,174.85205000000002,177.54108719611753,172.1630128038825,0.030757857241222052,0.3261023779547827,0.12285908948473716,0.20324328847004552,0.0069149546467680454,1
2015-04-14,175.716,176.432,175.064,176.26,89265439,0.0019668701751993645,0.010810035842293786,0.00611914058040508,0.009039334558423429,0.003951944831832899,0.005065851713261947,0.006841025799339094,0.007619644206532473,175.9196,174.91840000000002,174.93099999999998,174.64521999999997,175.2386175368812,174.84037894124185,52.1148942552872,1.6761428571428496,128964046.2,0.6921730639682736,0.008911003105665172,1.884999999999991,1.0720000000000027,1.5789999999999793,1.0810035842293855,0.6119140580405067,174.93099999999998,177.6906825904437,172.17131740955625,0.03155166997780532,0.3982385956393557,0.17793499071566088,0.22030360492369483,0.006940774130123688,1
2015-04-15,176.711,177.534,176.642,177.037,118247345,0.004408260524225716,0.011934906744251128,0.019352126949031545,0.01621587491102794,0.004061965689593263,0.003981795209212966,0.006852589689941657,0.007465932803097568,176.3372,175.2545,175.07225,174.80394,175.5152917619764,175.003091612261,67.08926710663421,1.5457142857142787,129234478.8,0.9149829526762482,0.3246710745465555,2.087999999999994,3.3610000000000184,2.825000000000017,1.1934906744251146,1.9352126949031638,175.07225,177.96305290249106,172.18144709750894,0.03302411321601294,0.5122001497154258,0.24478802251561388,0.26741212719981194,0.006867893627613656,1
2015-04-16,176.701,177.485,176.509,176.979,81937455,-0.00032761513130019626,0.006912678364170199,0.022739881186288002,0.003908332860627528,0.003974551578408417,0.0035855846001914475,0.006336157761369528,0.007465607679945298,176.58020000000002,175.648,175.1067,174.91210000000004,175.74047764474926,175.14945519653796,69.26042133572395,1.4801428571428517,119672291.75,0.6846819242934737,-0.30706727495657515,1.2150000000000034,3.9350000000000023,0.6890000000000214,0.6912678364170156,2.273988118628789,175.1067,178.07401550483956,172.1393844951604,0.03389151305849035,0.5910224482113051,0.31403490765475217,0.27698754055655295,0.007254651773816892,1
2015-04-17,175.792,176.042,174.194,174.921,227161777,-0.011628498296408218,-0.010129533532151513,0.007110532800571168,-0.0032139499102488145,0.006296945661366762,0.005606258636523844,0.006796642043217132,0.007609962203269538,176.2222,175.7715,175.0785,174.99233999999996,175.6144041609417,175.13253258938698,57.17630531491451,1.6175714285714256,123991143.2,1.8320806723556364,1.7723801892553288,-1.7900000000000205,1.2349999999999852,-0.5640000000000214,-1.012953353215148,0.711053280057106,175.0785,178.04139456621806,172.11560543378192,0.033846469626117065,0.4818715715547057,0.3476022404347429,0.1342693311199628,0.006673021739890981,0
2015-04-20,175.887,176.881,175.799,176.558,109578647,0.009358510413272292,0.003660879748058843,0.010028317267812614,-0.002598605791501507,0.00779997463958242,0.005998876372157095,0.006840721323622978,0.00747504912852877,176.351,175.9468,175.0555,175.07103999999998,175.75957275156605,175.2381227679509,55.54925469863901,1.583214285714283,123181343.85,0.8895717774717231,-0.5176184636027037,0.6440000000000055,1.752999999999986,-0.46000000000000796,0.3660879748058742,1.0028317267812625,175.0555,177.96159939338088,172.1494006066191,0.0332020347076314,0.521449983615156,0.3823717890708256,0.13907819454433046,0.006406207359278802,0
2015-04-21,177.236,177.379,176.051,176.357,86162818,-0.0011384360946543604,0.0005503233859072143,0.01136630824372764,-0.0018394629900045922,0.007803035350490491,0.005927971962722698,0.006832361348345689,0.007440198734799858,176.3704,176.145,175.03925,175.15454000000003,175.8514846359405,175.3210025629175,62.1499138946796,1.5652857142857133,123223245.3,0.6992415902553737,-0.21368970726568648,0.09700000000000841,1.9819999999999993,-0.32499999999998863,0.05503233859072303,1.1366308243727594,175.03925,177.91048057241983,172.1680194275802,0.03280670560939696,0.5304820730229949,0.4119938458612595,0.1184882271617354,0.0063965546719541065,0
2015-04-22,176.691,177.369,175.764,177.197,93000697,0.004763065826703716,0.0009037658794488479,0.012849458985189965,0.008543165467626013,0.007853071015445773,0.006004886946168287,0.006784581679030753,0.007457045598716541,176.4024,176.3698,175.11430000000001,175.27110000000002,176.05848699964196,175.4599653360347,68.47255582243557,1.5644285714285704,123249217.1,0.7545743428499231,0.07935997404356021,0.1599999999999966,2.2479999999999905,1.5010000000000048,0.09037658794489095,1.2849458985189914,175.11430000000001,178.13251655949307,172.09608344050696,0.034471388795695786,0.5985216636072437,0.4492994094104563,0.14922225419678736,0.006335640755472191,0
2015-04-23,176.797,178.318,176.691,177.637,121936088,0.0024831120165691445,0.0037179552376269687,0.010656334630527287,0.026204354683104114,0.007905800037574379,0.005908075365810828,0.005768695618628048,0.007238438219370843,176.534,176.55710000000002,175.3411,175.35969999999998,176.3013351535432,175.6212271629951,67.89564272126083,1.5813571428571436,119865459.9,1.0172746018888799,0.31113090475010097,0.657999999999987,1.8729999999999905,4.536000000000001,0.371795523762699,1.0656334630527242,175.3411,178.40369682725526,172.27850317274476,0.034933017156334116,0.6801079905480947,0.495461125637984,0.18464686491011068,0.006344950119281294,1
2015-04-24,178.078,178.347,177.601,178.069,72895217,0.0024319257812279726,0.017996695651179673,0.007684863986961554,0.031196071391343727,0.0038592649404379266,0.005739939715209618,0.005705231084549239,0.00701469043335726,177.1636,176.6929,175.61045,175.45464,176.5732835914596,175.8025436694399,65.76506955177726,1.4384285714285718,114413251.7,0.6371221507726801,-0.40218504467684746,3.147999999999996,1.3579999999999757,5.3870000000000005,1.7996695651179655,0.7684863986961624,175.61045,178.63568627437385,172.58521372562612,0.03445394365055004,0.7707399220197146,0.5505168849143302,0.2202230371053845,0.006365401268716272,1
2015-04-27,178.654,178.777,177.12,177.306,94326953,-0.004284855870477,0.004236568153241471,0.00791295746785381,0.024404617464554468,0.003563784732653473,0.005717258900270596,0.005847885243184349,0.006964798548124843,177.3132,176.8321,175.82165,175.50158,176.68600919277353,175.91391080503695,63.715489003275636,1.465214285714286,112060916.6,0.841747112748496,0.2940074381011857,0.7480000000000189,1.3920000000000243,4.224000000000018,0.42365681532415345,0.7912957467853748,175.82165,178.68932760611779,172.95397239388222,0.03262030138060677,0.7720983877365768,0.5948331854787795,0.1772652022577973,0.006761830438123982,1
2015-04-28,177.286,177.935,176.135,177.877,103248102,0.0032204211927402415,0.008618881019749836,0.00917394757744261,0.01534922483275114,0.0034877983136309045,0.00575919602722505,0.005281304355115131,0.006748086613374777,177.6172,176.99380000000002,175.9561,175.5448,176.86923854773144,176.05932481947866,63.70529863321472,1.5083571428571443,111507209.85,0.9259320732613596,0.09457688090486704,1.5200000000000102,1.6170000000000186,2.6890000000000214,0.861888101974977,0.917394757744252,175.9561,178.94813841095487,172.96406158904512,0.03400891939472262,0.8099137282527806,0.6378492940335798,0.1720644342192008,0.007057806096063243,1
